account_id,date,service_name,cost_amount,currency
SYNTHETIC-001,2024-10-20,Amazon Relational Database Service,14.54,USD
SYNTHETIC-001,2024-10-20,Amazon Simple Storage Service,3.26,USD
SYNTHETIC-001,2024-10-20,AWS Lambda,0.1,USD
SYNTHETIC-001,2024-10-20,Amazon Elastic Block Store,2.22,USD
SYNTHETIC-001,2024-10-20,Data Transfer,2.89,USD
SYNTHETIC-001,2024-10-20,Other,2.25,USD
SYNTHETIC-001,2024-10-21,Amazon Elastic Compute Cloud - Compute,50.8,USD
SYNTHETIC-001,2024-10-21,Amazon Relational Database Service,15.86,USD
SYNTHETIC-001,2024-10-21,Amazon Simple Storage Service,2.79,USD
SYNTHETIC-001,2024-10-21,AWS Lambda,1.03,USD
SYNTHETIC-001,2024-10-21,Amazon Elastic Block Store,2.22,USD
SYNTHETIC-001,2024-10-21,Data Transfer,6.49,USD
SYNTHETIC-001,2024-10-21,Other,3.32,USD
SYNTHETIC-001,2024-10-22,Amazon Elastic Compute Cloud - Compute,58.84,USD
SYNTHETIC-001,2024-10-22,Amazon Relational Database Service,15.48,USD
SYNTHETIC-001,2024-10-22,Amazon Simple Storage Service,2.75,USD
SYNTHETIC-001,2024-10-22,AWS Lambda,0.8,USD
SYNTHETIC-001,2024-10-22,Amazon Elastic Block Store,2.21,USD
SYNTHETIC-001,2024-10-22,Data Transfer,5.73,USD
SYNTHETIC-001,2024-10-22,Other,2.94,USD
SYNTHETIC-001,2024-10-23,Amazon Elastic Compute Cloud - Compute,49.53,USD
SYNTHETIC-001,2024-10-23,Amazon Relational Database Service,16.25,USD
SYNTHETIC-001,2024-10-23,Amazon Simple Storage Service,3.25,USD
SYNTHETIC-001,2024-10-23,AWS Lambda,0.57,USD
SYNTHETIC-001,2024-10-23,Amazon Elastic Block Store,2.21,USD
SYNTHETIC-001,2024-10-23,Data Transfer,6.08,USD
SYNTHETIC-001,2024-10-23,Other,3.19,USD
SYNTHETIC-001,2024-10-24,Amazon Elastic Compute Cloud - Compute,45.58,USD
SYNTHETIC-001,2024-10-24,Amazon Relational Database Service,15.44,USD
SYNTHETIC-001,2024-10-24,Amazon Simple Storage Service,2.94,USD
SYNTHETIC-001,2024-10-24,AWS Lambda,1.13,USD
SYNTHETIC-001,2024-10-24,Amazon Elastic Block Store,2.27,USD
SYNTHETIC-001,2024-10-24,Data Transfer,6.12,USD
SYNTHETIC-001,2024-10-24,Other,2.64,USD
SYNTHETIC-001,2024-10-25,Amazon Elastic Compute Cloud - Compute,51.72,USD
SYNTHETIC-001,2024-10-25,Amazon Relational Database Service,16.41,USD
SYNTHETIC-001,2024-10-25,Amazon Simple Storage Service,3.03,USD
SYNTHETIC-001,2024-10-25,AWS Lambda,2.46,USD
SYNTHETIC-001,2024-10-25,Amazon Elastic Block Store,2.15,USD
SYNTHETIC-001,2024-10-25,Data Transfer,5.65,USD
SYNTHETIC-001,2024-10-25,Other,2.45,USD
SYNTHETIC-001,2024-10-26,Amazon Elastic Compute Cloud - Compute,27.02,USD
SYNTHETIC-001,2024-10-26,Amazon Relational Database Service,15.23,USD
SYNTHETIC-001,2024-10-26,Amazon Simple Storage Service,2.94,USD
SYNTHETIC-001,2024-10-26,AWS Lambda,0.43,USD
SYNTHETIC-001,2024-10-26,Amazon Elastic Block Store,2.2,USD
SYNTHETIC-001,2024-10-26,Data Transfer,3.41,USD
SYNTHETIC-001,2024-10-26,Other,2.97,USD
SYNTHETIC-001,2024-10-27,Amazon Elastic Compute Cloud - Compute,30.04,USD
SYNTHETIC-001,2024-10-27,Amazon Relational Database Service,14.81,USD
SYNTHETIC-001,2024-10-27,Amazon Simple Storage Service,3.06,USD
SYNTHETIC-001,2024-10-27,AWS Lambda,0.61,USD
SYNTHETIC-001,2024-10-27,Amazon Elastic Block Store,2.25,USD
SYNTHETIC-001,2024-10-27,Data Transfer,3.29,USD
SYNTHETIC-001,2024-10-27,Other,2.89,USD
SYNTHETIC-001,2024-10-28,Amazon Elastic Compute Cloud - Compute,55.14,USD
SYNTHETIC-001,2024-10-28,Amazon Relational Database Service,15.82,USD
SYNTHETIC-001,2024-10-28,Amazon Simple Storage Service,3.1,USD
SYNTHETIC-001,2024-10-28,AWS Lambda,1.98,USD
SYNTHETIC-001,2024-10-28,Amazon Elastic Block Store,2.26,USD
SYNTHETIC-001,2024-10-28,Data Transfer,6.27,USD
SYNTHETIC-001,2024-10-28,Other,2.76,USD
SYNTHETIC-001,2024-10-29,Amazon Elastic Compute Cloud - Compute,56.96,USD
SYNTHETIC-001,2024-10-29,Amazon Relational Database Service,16.3,USD
SYNTHETIC-001,2024-10-29,Amazon Simple Storage Service,2.26,USD
SYNTHETIC-001,2024-10-29,AWS Lambda,2.17,USD
SYNTHETIC-001,2024-10-29,Amazon Elastic Block Store,2.14,USD
SYNTHETIC-001,2024-10-29,Data Transfer,6.43,USD
SYNTHETIC-001,2024-10-29,Other,2.93,USD
SYNTHETIC-001,2024-10-30,Amazon Elastic Compute Cloud - Compute,63.08,USD
SYNTHETIC-001,2024-10-30,Amazon Relational Database Service,15.81,USD
SYNTHETIC-001,2024-10-30,Amazon Simple Storage Service,3.19,USD
SYNTHETIC-001,2024-10-30,AWS Lambda,1.29,USD
SYNTHETIC-001,2024-10-30,Amazon Elastic Block Store,2.19,USD
SYNTHETIC-001,2024-10-30,Data Transfer,7.69,USD
SYNTHETIC-001,2024-10-30,Other,3.7,USD
SYNTHETIC-001,2024-10-31,Amazon Elastic Compute Cloud - Compute,48.51,USD
SYNTHETIC-001,2024-10-31,Amazon Relational Database Service,16.61,USD
SYNTHETIC-001,2024-10-31,Amazon Simple Storage Service,2.61,USD
SYNTHETIC-001,2024-10-31,AWS Lambda,2.04,USD
SYNTHETIC-001,2024-10-31,Amazon Elastic Block Store,2.26,USD
SYNTHETIC-001,2024-10-31,Data Transfer,6.63,USD
SYNTHETIC-001,2024-10-31,Other,3.14,USD
SYNTHETIC-001,2024-11-01,Amazon Elastic Compute Cloud - Compute,47.74,USD
SYNTHETIC-001,2024-11-01,Amazon Relational Database Service,14.85,USD
SYNTHETIC-001,2024-11-01,Amazon Simple Storage Service,2.45,USD
SYNTHETIC-001,2024-11-01,AWS Lambda,2.15,USD
SYNTHETIC-001,2024-11-01,Amazon Elastic Block Store,2.22,USD
SYNTHETIC-001,2024-11-01,Data Transfer,6.08,USD
SYNTHETIC-001,2024-11-01,Other,3.21,USD
SYNTHETIC-001,2024-11-02,Amazon Elastic Compute Cloud - Compute,24.08,USD
SYNTHETIC-001,2024-11-02,Amazon Relational Database Service,14.43,USD
SYNTHETIC-001,2024-11-02,Amazon Simple Storage Service,2.94,USD
SYNTHETIC-001,2024-11-02,AWS Lambda,0.36,USD
SYNTHETIC-001,2024-11-02,Amazon Elastic Block Store,2.21,USD
SYNTHETIC-001,2024-11-02,Data Transfer,3.24,USD
SYNTHETIC-001,2024-11-02,Other,3.15,USD
SYNTHETIC-001,2024-11-03,Amazon Elastic Compute Cloud - Compute,25.52,USD
SYNTHETIC-001,2024-11-03,Amazon Relational Database Service,13.46,USD
SYNTHETIC-001,2024-11-03,Amazon Simple Storage Service,3.0,USD
SYNTHETIC-001,2024-11-03,AWS Lambda,0.52,USD
SYNTHETIC-001,2024-11-03,Amazon Elastic Block Store,2.19,USD
SYNTHETIC-001,2024-11-03,Data Transfer,4.0,USD
SYNTHETIC-001,2024-11-03,Other,3.33,USD
SYNTHETIC-001,2024-11-04,Amazon Elastic Compute Cloud - Compute,44.06,USD
SYNTHETIC-001,2024-11-04,Amazon Relational Database Service,15.08,USD
SYNTHETIC-001,2024-11-04,Amazon Simple Storage Service,2.73,USD
SYNTHETIC-001,2024-11-04,AWS Lambda,5.25,USD
SYNTHETIC-001,2024-11-04,Amazon Elastic Block Store,2.18,USD
SYNTHETIC-001,2024-11-04,Data Transfer,5.1,USD
SYNTHETIC-001,2024-11-04,Other,2.85,USD
SYNTHETIC-001,2024-11-05,Amazon Elastic Compute Cloud - Compute,54.37,USD
SYNTHETIC-001,2024-11-05,Amazon Relational Database Service,16.91,USD
SYNTHETIC-001,2024-11-05,Amazon Simple Storage Service,3.27,USD
SYNTHETIC-001,2024-11-05,AWS Lambda,1.47,USD
SYNTHETIC-001,2024-11-05,Amazon Elastic Block Store,2.21,USD
SYNTHETIC-001,2024-11-05,Data Transfer,7.12,USD
SYNTHETIC-001,2024-11-05,Other,2.31,USD
SYNTHETIC-001,2024-11-06,Amazon Elastic Compute Cloud - Compute,50.01,USD
SYNTHETIC-001,2024-11-06,Amazon Relational Database Service,16.62,USD
SYNTHETIC-001,2024-11-06,Amazon Simple Storage Service,2.5,USD
SYNTHETIC-001,2024-11-06,AWS Lambda,1.17,USD
SYNTHETIC-001,2024-11-06,Amazon Elastic Block Store,2.19,USD
SYNTHETIC-001,2024-11-06,Data Transfer,4.57,USD
SYNTHETIC-001,2024-11-06,Other,2.85,USD
SYNTHETIC-001,2024-11-07,Amazon Elastic Compute Cloud - Compute,43.65,USD
SYNTHETIC-001,2024-11-07,Amazon Relational Database Service,15.59,USD
SYNTHETIC-001,2024-11-07,Amazon Simple Storage Service,2.84,USD
SYNTHETIC-001,2024-11-07,AWS Lambda,1.14,USD
SYNTHETIC-001,2024-11-07,Amazon Elastic Block Store,2.2,USD
SYNTHETIC-001,2024-11-07,Data Transfer,6.6,USD
SYNTHETIC-001,2024-11-07,Other,3.14,USD
SYNTHETIC-001,2024-11-08,Amazon Elastic Compute Cloud - Compute,46.0,USD
SYNTHETIC-001,2024-11-08,Amazon Relational Database Service,15.09,USD
SYNTHETIC-001,2024-11-08,Amazon Simple Storage Service,2.78,USD
SYNTHETIC-001,2024-11-08,AWS Lambda,1.81,USD
SYNTHETIC-001,2024-11-08,Amazon Elastic Block Store,2.2,USD
SYNTHETIC-001,2024-11-08,Data Transfer,7.9,USD
SYNTHETIC-001,2024-11-08,Other,2.63,USD
SYNTHETIC-001,2024-11-09,Amazon Elastic Compute Cloud - Compute,27.48,USD
SYNTHETIC-001,2024-11-09,Amazon Relational Database Service,12.92,USD
SYNTHETIC-001,2024-11-09,Amazon Simple Storage Service,2.97,USD
SYNTHETIC-001,2024-11-09,AWS Lambda,0.49,USD
SYNTHETIC-001,2024-11-09,Amazon Elastic Block Store,2.17,USD
SYNTHETIC-001,2024-11-09,Data Transfer,3.43,USD
SYNTHETIC-001,2024-11-09,Other,2.86,USD
SYNTHETIC-001,2024-11-10,Amazon Elastic Compute Cloud - Compute,28.89,USD
SYNTHETIC-001,2024-11-10,Amazon Relational Database Service,14.34,USD
SYNTHETIC-001,2024-11-10,Amazon Simple Storage Service,3.1,USD
SYNTHETIC-001,2024-11-10,AWS Lambda,0.34,USD
SYNTHETIC-001,2024-11-10,Amazon Elastic Block Store,2.22,USD
SYNTHETIC-001,2024-11-10,Data Transfer,3.28,USD
SYNTHETIC-001,2024-11-10,Other,2.71,USD
SYNTHETIC-001,2024-11-11,Amazon Elastic Compute Cloud - Compute,61.53,USD
SYNTHETIC-001,2024-11-11,Amazon Relational Database Service,17.62,USD
SYNTHETIC-001,2024-11-11,Amazon Simple Storage Service,2.64,USD
SYNTHETIC-001,2024-11-11,AWS Lambda,1.78,USD
SYNTHETIC-001,2024-11-11,Amazon Elastic Block Store,2.33,USD
SYNTHETIC-001,2024-11-11,Data Transfer,5.86,USD
SYNTHETIC-001,2024-11-11,Other,3.35,USD
SYNTHETIC-001,2024-11-12,Amazon Elastic Compute Cloud - Compute,66.27,USD
SYNTHETIC-001,2024-11-12,Amazon Relational Database Service,16.35,USD
SYNTHETIC-001,2024-11-12,Amazon Simple Storage Service,3.26,USD
SYNTHETIC-001,2024-11-12,AWS Lambda,2.07,USD
SYNTHETIC-001,2024-11-12,Amazon Elastic Block Store,2.12,USD
SYNTHETIC-001,2024-11-12,Data Transfer,6.43,USD
SYNTHETIC-001,2024-11-12,Other,3.13,USD
SYNTHETIC-001,2024-11-13,Amazon Elastic Compute Cloud - Compute,53.48,USD
SYNTHETIC-001,2024-11-13,Amazon Relational Database Service,15.72,USD
SYNTHETIC-001,2024-11-13,Amazon Simple Storage Service,3.03,USD
SYNTHETIC-001,2024-11-13,AWS Lambda,2.1,USD
SYNTHETIC-001,2024-11-13,Amazon Elastic Block Store,2.21,USD
SYNTHETIC-001,2024-11-13,Data Transfer,6.16,USD
SYNTHETIC-001,2024-11-13,Other,3.1,USD
SYNTHETIC-001,2024-11-14,Amazon Elastic Compute Cloud - Compute,46.29,USD
SYNTHETIC-001,2024-11-14,Amazon Relational Database Service,16.38,USD
SYNTHETIC-001,2024-11-14,Amazon Simple Storage Service,2.33,USD
SYNTHETIC-001,2024-11-14,AWS Lambda,2.6,USD
SYNTHETIC-001,2024-11-14,Amazon Elastic Block Store,2.17,USD
SYNTHETIC-001,2024-11-14,Data Transfer,5.65,USD
SYNTHETIC-001,2024-11-14,Other,3.1,USD
SYNTHETIC-001,2024-11-15,Amazon Elastic Compute Cloud - Compute,40.44,USD
SYNTHETIC-001,2024-11-15,Amazon Relational Database Service,15.08,USD
SYNTHETIC-001,2024-11-15,Amazon Simple Storage Service,2.31,USD
SYNTHETIC-001,2024-11-15,AWS Lambda,2.45,USD
SYNTHETIC-001,2024-11-15,Amazon Elastic Block Store,2.23,USD
SYNTHETIC-001,2024-11-15,Data Transfer,6.13,USD
SYNTHETIC-001,2024-11-15,Other,2.9,USD
SYNTHETIC-001,2024-11-16,Amazon Elastic Compute Cloud - Compute,27.46,USD
SYNTHETIC-001,2024-11-16,Amazon Relational Database Service,14.51,USD
SYNTHETIC-001,2024-11-16,Amazon Simple Storage Service,3.01,USD
SYNTHETIC-001,2024-11-16,AWS Lambda,0.31,USD
SYNTHETIC-001,2024-11-16,Amazon Elastic Block Store,2.2,USD
SYNTHETIC-001,2024-11-16,Data Transfer,3.3,USD
SYNTHETIC-001,2024-11-16,Other,2.97,USD
SYNTHETIC-001,2024-11-17,Amazon Elastic Compute Cloud - Compute,24.58,USD
SYNTHETIC-001,2024-11-17,Amazon Relational Database Service,14.75,USD
SYNTHETIC-001,2024-11-17,Amazon Simple Storage Service,2.94,USD
SYNTHETIC-001,2024-11-17,AWS Lambda,0.67,USD
SYNTHETIC-001,2024-11-17,Amazon Elastic Block Store,2.23,USD
SYNTHETIC-001,2024-11-17,Data Transfer,2.84,USD
SYNTHETIC-001,2024-11-17,Other,2.57,USD
SYNTHETIC-001,2024-11-18,Amazon Elastic Compute Cloud - Compute,49.35,USD
SYNTHETIC-001,2024-11-18,Amazon Relational Database Service,16.04,USD
SYNTHETIC-001,2024-11-18,Amazon Simple Storage Service,2.99,USD
SYNTHETIC-001,2024-11-18,AWS Lambda,1.49,USD
SYNTHETIC-001,2024-11-18,Amazon Elastic Block Store,2.25,USD
SYNTHETIC-001,2024-11-18,Data Transfer,5.64,USD
SYNTHETIC-001,2024-11-18,Other,2.28,USD
SYNTHETIC-001,2024-11-19,Amazon Elastic Compute Cloud - Compute,48.37,USD
SYNTHETIC-001,2024-11-19,Amazon Relational Database Service,16.61,USD
SYNTHETIC-001,2024-11-19,Amazon Simple Storage Service,3.02,USD
SYNTHETIC-001,2024-11-19,AWS Lambda,5.18,USD
SYNTHETIC-001,2024-11-19,Amazon Elastic Block Store,2.21,USD
SYNTHETIC-001,2024-11-19,Data Transfer,5.11,USD
SYNTHETIC-001,2024-11-19,Other,2.96,USD
SYNTHETIC-001,2024-11-20,Amazon Elastic Compute Cloud - Compute,50.82,USD
SYNTHETIC-001,2024-11-20,Amazon Relational Database Service,16.33,USD
SYNTHETIC-001,2024-11-20,Amazon Simple Storage Service,3.11,USD
SYNTHETIC-001,2024-11-20,AWS Lambda,1.81,USD
SYNTHETIC-001,2024-11-20,Amazon Elastic Block Store,2.25,USD
SYNTHETIC-001,2024-11-20,Data Transfer,6.8,USD
SYNTHETIC-001,2024-11-20,Other,3.01,USD
SYNTHETIC-001,2024-11-21,Amazon Elastic Compute Cloud - Compute,57.07,USD
SYNTHETIC-001,2024-11-21,Amazon Relational Database Service,16.54,USD
SYNTHETIC-001,2024-11-21,Amazon Simple Storage Service,3.38,USD
SYNTHETIC-001,2024-11-21,AWS Lambda,1.56,USD
SYNTHETIC-001,2024-11-21,Amazon Elastic Block Store,2.1,USD
SYNTHETIC-001,2024-11-21,Data Transfer,6.95,USD
SYNTHETIC-001,2024-11-21,Other,3.27,USD
SYNTHETIC-001,2024-11-22,Amazon Elastic Compute Cloud - Compute,52.41,USD
SYNTHETIC-001,2024-11-22,Amazon Relational Database Service,15.67,USD
SYNTHETIC-001,2024-11-22,Amazon Simple Storage Service,2.63,USD
SYNTHETIC-001,2024-11-22,AWS Lambda,0.81,USD
SYNTHETIC-001,2024-11-22,Amazon Elastic Block Store,2.27,USD
SYNTHETIC-001,2024-11-22,Data Transfer,6.66,USD
SYNTHETIC-001,2024-11-22,Other,3.38,USD
SYNTHETIC-001,2024-11-23,Amazon Elastic Compute Cloud - Compute,26.42,USD
SYNTHETIC-001,2024-11-23,Amazon Relational Database Service,15.24,USD
SYNTHETIC-001,2024-11-23,Amazon Simple Storage Service,2.62,USD
SYNTHETIC-001,2024-11-23,AWS Lambda,0.42,USD
SYNTHETIC-001,2024-11-23,Amazon Elastic Block Store,2.22,USD
SYNTHETIC-001,2024-11-23,Data Transfer,3.68,USD
SYNTHETIC-001,2024-11-23,Other,3.38,USD
SYNTHETIC-001,2024-11-24,Amazon Elastic Compute Cloud - Compute,24.08,USD
SYNTHETIC-001,2024-11-24,Amazon Relational Database Service,15.68,USD
SYNTHETIC-001,2024-11-24,Amazon Simple Storage Service,2.65,USD
SYNTHETIC-001,2024-11-24,AWS Lambda,0.24,USD
SYNTHETIC-001,2024-11-24,Amazon Elastic Block Store,2.25,USD
SYNTHETIC-001,2024-11-24,Data Transfer,3.26,USD
SYNTHETIC-001,2024-11-24,Other,2.63,USD
SYNTHETIC-001,2024-11-25,Amazon Elastic Compute Cloud - Compute,43.03,USD
SYNTHETIC-001,2024-11-25,Amazon Relational Database Service,15.51,USD
SYNTHETIC-001,2024-11-25,Amazon Simple Storage Service,3.16,USD
SYNTHETIC-001,2024-11-25,AWS Lambda,2.29,USD
SYNTHETIC-001,2024-11-25,Amazon Elastic Block Store,2.15,USD
SYNTHETIC-001,2024-11-25,Data Transfer,6.82,USD
SYNTHETIC-001,2024-11-25,Other,2.82,USD
SYNTHETIC-001,2024-11-26,Amazon Elastic Compute Cloud - Compute,49.2,USD
SYNTHETIC-001,2024-11-26,Amazon Relational Database Service,15.56,USD
SYNTHETIC-001,2024-11-26,Amazon Simple Storage Service,3.51,USD
SYNTHETIC-001,2024-11-26,AWS Lambda,2.59,USD
SYNTHETIC-001,2024-11-26,Amazon Elastic Block Store,2.16,USD
SYNTHETIC-001,2024-11-26,Data Transfer,6.74,USD
SYNTHETIC-001,2024-11-26,Other,3.06,USD
SYNTHETIC-001,2024-11-27,Amazon Elastic Compute Cloud - Compute,51.47,USD
SYNTHETIC-001,2024-11-27,Amazon Relational Database Service,17.0,USD
SYNTHETIC-001,2024-11-27,Amazon Simple Storage Service,2.9,USD
SYNTHETIC-001,2024-11-27,AWS Lambda,1.35,USD
SYNTHETIC-001,2024-11-27,Amazon Elastic Block Store,2.21,USD
SYNTHETIC-001,2024-11-27,Data Transfer,6.36,USD
SYNTHETIC-001,2024-11-27,Other,3.67,USD
SYNTHETIC-001,2024-11-28,Amazon Elastic Compute Cloud - Compute,65.8,USD
SYNTHETIC-001,2024-11-28,Amazon Relational Database Service,16.02,USD
SYNTHETIC-001,2024-11-28,Amazon Simple Storage Service,2.14,USD
SYNTHETIC-001,2024-11-28,AWS Lambda,1.94,USD
SYNTHETIC-001,2024-11-28,Amazon Elastic Block Store,2.2,USD
SYNTHETIC-001,2024-11-28,Data Transfer,6.41,USD
SYNTHETIC-001,2024-11-28,Other,3.36,USD
SYNTHETIC-001,2024-11-29,Amazon Elastic Compute Cloud - Compute,56.68,USD
SYNTHETIC-001,2024-11-29,Amazon Relational Database Service,17.06,USD
SYNTHETIC-001,2024-11-29,Amazon Simple Storage Service,2.44,USD
SYNTHETIC-001,2024-11-29,AWS Lambda,1.39,USD
SYNTHETIC-001,2024-11-29,Amazon Elastic Block Store,2.21,USD
SYNTHETIC-001,2024-11-29,Data Transfer,9.28,USD
SYNTHETIC-001,2024-11-29,Other,3.25,USD
SYNTHETIC-001,2024-11-30,Amazon Elastic Compute Cloud - Compute,31.97,USD
SYNTHETIC-001,2024-11-30,Amazon Relational Database Service,14.48,USD
SYNTHETIC-001,2024-11-30,Amazon Simple Storage Service,2.76,USD
SYNTHETIC-001,2024-11-30,AWS Lambda,0.36,USD
SYNTHETIC-001,2024-11-30,Amazon Elastic Block Store,2.25,USD
SYNTHETIC-001,2024-11-30,Data Transfer,3.25,USD
SYNTHETIC-001,2024-11-30,Other,2.81,USD
SYNTHETIC-001,2024-12-01,Amazon Elastic Compute Cloud - Compute,25.62,USD
SYNTHETIC-001,2024-12-01,Amazon Relational Database Service,15.61,USD
SYNTHETIC-001,2024-12-01,Amazon Simple Storage Service,2.87,USD
SYNTHETIC-001,2024-12-01,AWS Lambda,0.55,USD
SYNTHETIC-001,2024-12-01,Amazon Elastic Block Store,2.12,USD
SYNTHETIC-001,2024-12-01,Data Transfer,2.91,USD
SYNTHETIC-001,2024-12-01,Other,2.67,USD
SYNTHETIC-001,2024-12-02,Amazon Elastic Compute Cloud - Compute,45.74,USD
SYNTHETIC-001,2024-12-02,Amazon Relational Database Service,16.25,USD
SYNTHETIC-001,2024-12-02,Amazon Simple Storage Service,2.93,USD
SYNTHETIC-001,2024-12-02,AWS Lambda,1.76,USD
SYNTHETIC-001,2024-12-02,Amazon Elastic Block Store,2.24,USD
SYNTHETIC-001,2024-12-02,Data Transfer,6.88,USD
SYNTHETIC-001,2024-12-02,Other,3.16,USD
SYNTHETIC-001,2024-12-03,Amazon Elastic Compute Cloud - Compute,46.91,USD
SYNTHETIC-001,2024-12-03,Amazon Relational Database Service,16.34,USD
SYNTHETIC-001,2024-12-03,Amazon Simple Storage Service,3.1,USD
SYNTHETIC-001,2024-12-03,AWS Lambda,2.72,USD
SYNTHETIC-001,2024-12-03,Amazon Elastic Block Store,2.2,USD
SYNTHETIC-001,2024-12-03,Data Transfer,6.71,USD
SYNTHETIC-001,2024-12-03,Other,2.61,USD
SYNTHETIC-001,2024-12-04,Amazon Elastic Compute Cloud - Compute,48.18,USD
SYNTHETIC-001,2024-12-04,Amazon Relational Database Service,17.19,USD
SYNTHETIC-001,2024-12-04,Amazon Simple Storage Service,2.97,USD
SYNTHETIC-001,2024-12-04,AWS Lambda,1.53,USD
SYNTHETIC-001,2024-12-04,Amazon Elastic Block Store,2.19,USD
SYNTHETIC-001,2024-12-04,Data Transfer,5.11,USD
SYNTHETIC-001,2024-12-04,Other,2.86,USD
SYNTHETIC-001,2024-12-05,Amazon Elastic Compute Cloud - Compute,63.04,USD
SYNTHETIC-001,2024-12-05,Amazon Relational Database Service,15.94,USD
SYNTHETIC-001,2024-12-05,Amazon Simple Storage Service,3.48,USD
SYNTHETIC-001,2024-12-05,AWS Lambda,2.32,USD
SYNTHETIC-001,2024-12-05,Amazon Elastic Block Store,2.14,USD
SYNTHETIC-001,2024-12-05,Data Transfer,7.56,USD
SYNTHETIC-001,2024-12-05,Other,2.9,USD
SYNTHETIC-001,2024-12-06,Amazon Elastic Compute Cloud - Compute,47.73,USD
SYNTHETIC-001,2024-12-06,Amazon Relational Database Service,15.57,USD
SYNTHETIC-001,2024-12-06,Amazon Simple Storage Service,2.84,USD
SYNTHETIC-001,2024-12-06,AWS Lambda,1.84,USD
SYNTHETIC-001,2024-12-06,Amazon Elastic Block Store,2.22,USD
SYNTHETIC-001,2024-12-06,Data Transfer,6.38,USD
SYNTHETIC-001,2024-12-06,Other,3.4,USD
SYNTHETIC-001,2024-12-07,Amazon Elastic Compute Cloud - Compute,73.04,USD
SYNTHETIC-001,2024-12-07,Amazon Relational Database Service,14.51,USD
SYNTHETIC-001,2024-12-07,Amazon Simple Storage Service,2.78,USD
SYNTHETIC-001,2024-12-07,AWS Lambda,0.55,USD
SYNTHETIC-001,2024-12-07,Amazon Elastic Block Store,2.09,USD
SYNTHETIC-001,2024-12-07,Data Transfer,2.7,USD
SYNTHETIC-001,2024-12-07,Other,2.83,USD
SYNTHETIC-001,2024-12-08,Amazon Elastic Compute Cloud - Compute,56.7,USD
SYNTHETIC-001,2024-12-08,Amazon Relational Database Service,15.04,USD
SYNTHETIC-001,2024-12-08,Amazon Simple Storage Service,3.28,USD
SYNTHETIC-001,2024-12-08,AWS Lambda,0.39,USD
SYNTHETIC-001,2024-12-08,Amazon Elastic Block Store,2.23,USD
SYNTHETIC-001,2024-12-08,Data Transfer,6.08,USD
SYNTHETIC-001,2024-12-08,Other,2.22,USD
SYNTHETIC-001,2024-12-09,Amazon Elastic Compute Cloud - Compute,56.94,USD
SYNTHETIC-001,2024-12-09,Amazon Relational Database Service,15.18,USD
SYNTHETIC-001,2024-12-09,Amazon Simple Storage Service,2.53,USD
SYNTHETIC-001,2024-12-09,AWS Lambda,1.76,USD
SYNTHETIC-001,2024-12-09,Amazon Elastic Block Store,2.13,USD
SYNTHETIC-001,2024-12-09,Data Transfer,7.09,USD
SYNTHETIC-001,2024-12-09,Other,3.08,USD
SYNTHETIC-001,2024-12-10,Amazon Elastic Compute Cloud - Compute,54.12,USD
SYNTHETIC-001,2024-12-10,Amazon Relational Database Service,16.61,USD
SYNTHETIC-001,2024-12-10,Amazon Simple Storage Service,3.25,USD
SYNTHETIC-001,2024-12-10,AWS Lambda,1.73,USD
SYNTHETIC-001,2024-12-10,Amazon Elastic Block Store,2.2,USD
SYNTHETIC-001,2024-12-10,Data Transfer,5.26,USD
SYNTHETIC-001,2024-12-10,Other,2.73,USD
SYNTHETIC-001,2024-12-11,Amazon Elastic Compute Cloud - Compute,51.33,USD
SYNTHETIC-001,2024-12-11,Amazon Relational Database Service,15.86,USD
SYNTHETIC-001,2024-12-11,Amazon Simple Storage Service,3.15,USD
SYNTHETIC-001,2024-12-11,AWS Lambda,1.34,USD
SYNTHETIC-001,2024-12-11,Amazon Elastic Block Store,2.19,USD
SYNTHETIC-001,2024-12-11,Data Transfer,8.22,USD
SYNTHETIC-001,2024-12-11,Other,2.95,USD
SYNTHETIC-001,2024-12-12,Amazon Elastic Compute Cloud - Compute,51.96,USD
SYNTHETIC-001,2024-12-12,Amazon Relational Database Service,16.95,USD
SYNTHETIC-001,2024-12-12,Amazon Simple Storage Service,3.06,USD
SYNTHETIC-001,2024-12-12,AWS Lambda,2.15,USD
SYNTHETIC-001,2024-12-12,Amazon Elastic Block Store,2.25,USD
SYNTHETIC-001,2024-12-12,Data Transfer,7.13,USD
SYNTHETIC-001,2024-12-12,Other,2.91,USD
SYNTHETIC-001,2024-12-13,Amazon Elastic Compute Cloud - Compute,48.78,USD
SYNTHETIC-001,2024-12-13,Amazon Relational Database Service,14.66,USD
SYNTHETIC-001,2024-12-13,Amazon Simple Storage Service,3.71,USD
SYNTHETIC-001,2024-12-13,AWS Lambda,2.14,USD
SYNTHETIC-001,2024-12-13,Amazon Elastic Block Store,2.19,USD
SYNTHETIC-001,2024-12-13,Data Transfer,6.49,USD
SYNTHETIC-001,2024-12-13,Other,2.86,USD
SYNTHETIC-001,2024-12-14,Amazon Elastic Compute Cloud - Compute,28.37,USD
SYNTHETIC-001,2024-12-14,Amazon Relational Database Service,14.34,USD
SYNTHETIC-001,2024-12-14,Amazon Simple Storage Service,2.89,USD
SYNTHETIC-001,2024-12-14,AWS Lambda,0.53,USD
SYNTHETIC-001,2024-12-14,Amazon Elastic Block Store,2.17,USD
