account_id,region,db_instance_id,timestamp,cpu_util_avg,free_storage_avg,free_mem_avg,db_conns_avg,read_iops_avg,write_iops_avg,read_latency_avg,write_latency_avg,queue_depth_avg,net_rx_avg,net_tx_avg,period_seconds
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-23T13:00:00+00:00,8.892622,17975475035.7,3323926580.47,5.64,66.9741,17.2455,0.00127,0.003417,0.5105,572721.56,780983.43,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-23T14:00:00+00:00,13.533613,17965249423.19,3104587717.88,10.64,49.7996,54.6435,0.002393,0.002287,0.4308,765257.41,1012106.01,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-23T15:00:00+00:00,10.675394,17949317590.42,3415635490.08,9.34,44.7174,53.8828,0.001368,0.002622,0.2887,594482.15,438093.54,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-23T16:00:00+00:00,9.132438,17993741371.93,3124100509.67,4.56,97.1482,32.3151,0.002446,0.003309,0.6106,641012.74,1166584.97,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-23T17:00:00+00:00,8.106694,17952702562.48,2826059900.02,6.51,54.9167,37.47,0.002865,0.001648,0.7901,700260.13,1018021.61,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-23T18:00:00+00:00,5.754857,17973157443.94,2850276244.95,5.07,61.0546,28.7159,0.001494,0.002219,0.7393,635844.27,930975.98,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-23T19:00:00+00:00,7.208547,17961659191.5,3046682384.56,5.37,36.3545,26.2382,0.003262,0.004623,0.4981,515279.54,470898.43,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-23T20:00:00+00:00,2.985559,17925439846.97,3071848231.28,8.77,49.3641,30.9077,0.002278,0.002976,0.2736,478122.51,875616.7,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-23T21:00:00+00:00,6.703848,17959029266.58,2774023530.51,8.54,72.3553,45.6615,0.002138,0.002895,0.6475,465260.81,551391.87,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-23T22:00:00+00:00,3.978053,17959643124.02,2939902130.48,9.2,67.5573,25.2492,0.001955,0.004539,0.2196,271565.75,690978.04,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-23T23:00:00+00:00,4.606341,17958536564.52,2985797927.64,6.72,32.083,49.6191,0.000996,0.004208,0.3145,378503.81,730402.35,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-24T00:00:00+00:00,6.819349,17969829544.09,2954490013.54,2.39,28.1187,37.2416,0.00156,0.001716,0.165,417264.87,654616.13,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-24T01:00:00+00:00,3.847085,17942723172.81,3101929367.21,6.32,49.223,21.2982,0.001821,0.00373,0.3104,565658.96,818256.55,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-24T02:00:00+00:00,6.764836,17957614579.88,3167811296.78,6.73,52.8169,29.1404,0.001858,0.0018,0.4949,506838.48,687975.09,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-24T03:00:00+00:00,2.671673,17980681024.25,3023330995.65,7.22,52.2236,12.1501,0.002803,0.001238,0.3657,298876.81,583527.42,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-24T04:00:00+00:00,3.040693,17946787936.61,2832260042.13,4.85,44.5066,25.6608,0.001551,0.002712,0.1285,522970.75,948630.44,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-24T05:00:00+00:00,6.146089,17955539721.35,3319640773.07,6.35,33.2534,24.5151,0.001587,0.003636,0.5611,629394.49,676067.32,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-24T06:00:00+00:00,7.939679,17963186511.74,3029952072.63,2.93,35.5665,38.1327,0.002567,0.001108,0.652,471630.79,656627.0,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-24T07:00:00+00:00,3.727001,17999887674.01,2908654111.79,2.76,52.1402,32.2688,0.000142,0.001543,0.4185,379064.71,595232.31,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-24T08:00:00+00:00,4.056064,17964351613.97,3150793613.93,7.43,43.5892,7.3085,0.00022,0.00091,0.2273,507535.4,712732.69,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-24T09:00:00+00:00,5.974008,17950454791.21,2800250608.98,5.66,36.4653,31.1247,0.001476,0.002837,0.0,516589.38,494554.38,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-24T10:00:00+00:00,9.752397,17947249860.27,2949667979.06,3.82,40.1541,34.0725,0.00302,0.002431,0.4721,393528.72,960782.67,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-24T11:00:00+00:00,2.974452,17933722959.77,3006450087.42,3.91,41.9578,35.7234,0.002171,0.00348,0.3374,534228.69,496361.6,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-24T12:00:00+00:00,3.222206,17984558765.15,3000867110.24,4.95,69.0661,37.4398,0.001987,0.003377,0.6411,467071.08,929936.74,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-24T13:00:00+00:00,6.676288,17972928524.94,2985517112.16,11.98,43.1766,32.3657,0.001959,0.003862,0.4019,455445.03,581447.92,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-24T14:00:00+00:00,7.681145,17989207412.96,3023963753.32,4.5,62.1755,37.9139,0.00073,0.002367,0.3004,354847.91,668073.64,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-24T15:00:00+00:00,9.312602,17973650803.51,3178565093.59,6.07,32.9319,31.5868,0.001188,0.001163,0.1303,523396.38,530267.29,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-24T16:00:00+00:00,6.092828,17998600567.07,2905227903.49,6.21,39.662,37.5662,0.002108,0.002216,0.4851,517330.57,576186.27,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-24T17:00:00+00:00,5.484035,17979137546.81,3092121941.49,0.0,60.3235,21.1711,0.001584,0.003031,0.385,577889.99,505806.33,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-24T18:00:00+00:00,5.766766,17982465722.56,3052129446.35,9.92,46.1807,35.6538,0.001946,0.003366,0.3807,529774.44,992839.13,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-24T19:00:00+00:00,6.509142,17963051791.64,3166436056.17,6.23,39.0155,18.2214,0.002903,0.001203,0.4655,406755.89,620343.48,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-24T20:00:00+00:00,4.255086,17992452157.25,2888685390.81,6.38,43.7079,30.0081,0.002088,0.002657,0.4895,521271.72,430497.65,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-24T21:00:00+00:00,6.0413,17927043989.41,2934359325.8,0.0,39.1332,18.0243,0.001264,0.002225,0.5296,553989.83,723756.2,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-24T22:00:00+00:00,9.048525,17959336368.22,2853349598.48,10.15,41.1948,36.6012,0.001653,0.003107,0.822,648751.29,708229.02,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-24T23:00:00+00:00,7.652249,17983271399.45,3077158898.77,6.93,15.6287,39.6329,0.002652,0.003496,0.3707,300600.56,483091.53,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-25T00:00:00+00:00,10.448713,17958844808.88,3232866315.52,3.04,54.4374,35.1249,0.002335,0.004496,0.4665,533934.99,1245788.72,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-25T01:00:00+00:00,6.523789,17942794492.82,2825371253.01,2.52,4.1772,12.5955,0.001991,0.003149,0.17,349998.19,650122.1,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-25T02:00:00+00:00,5.494742,17974522819.99,2902087181.57,5.82,44.9534,28.8138,0.001146,0.002584,0.6577,283879.55,642453.51,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-25T03:00:00+00:00,7.12794,17952950638.37,2926514857.59,4.47,81.8509,23.2833,0.000346,0.003622,0.4799,634384.56,1041290.9,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-25T04:00:00+00:00,5.160592,17956361472.44,3342445797.9,2.41,24.6714,35.9893,0.00206,0.004654,0.6068,529905.0,591431.14,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-25T05:00:00+00:00,8.018658,17964302716.85,2977461358.21,8.04,56.5333,35.1307,0.001915,0.004942,0.295,212051.23,802859.21,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-25T06:00:00+00:00,5.416965,17959452105.11,3122655773.99,3.43,22.5547,40.5565,0.000977,0.002698,0.4917,704593.04,902437.3,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-25T07:00:00+00:00,3.34622,17967510027.29,3161046133.29,8.85,43.1795,32.0306,0.001887,0.002118,0.1249,388641.9,454545.37,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-25T08:00:00+00:00,6.464241,17964264097.56,3004519795.47,3.56,56.248,14.8439,0.001818,0.002837,0.4937,499910.2,522115.58,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-25T09:00:00+00:00,7.505412,17988283315.55,3091868160.09,3.67,30.0726,21.6042,0.002465,0.002322,0.9635,461652.18,864225.5,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-25T10:00:00+00:00,4.907951,17965481177.83,3079772791.21,1.94,74.8245,17.9377,0.001853,0.002047,0.8438,515456.61,466813.82,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-25T11:00:00+00:00,4.7344,17909636427.15,2852487002.49,9.04,36.0563,33.7572,0.002786,0.002723,0.2046,363481.66,770492.95,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-25T12:00:00+00:00,5.350311,17969335210.94,3144228966.41,1.59,42.7024,31.3465,0.002026,0.003269,0.6996,694112.49,579473.7,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-25T13:00:00+00:00,5.950465,17963612814.56,2960250276.39,0.45,46.9652,11.6153,0.001106,0.002499,0.4828,385203.5,767230.21,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-25T14:00:00+00:00,4.016884,17971358730.46,2929709464.76,1.4,55.2617,15.7753,0.00227,0.003056,0.6465,492101.94,638202.41,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-25T15:00:00+00:00,8.338702,17952718444.36,2963869488.57,2.28,49.2838,7.7556,0.00155,0.002848,0.5561,498514.5,729668.8,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-25T16:00:00+00:00,10.095075,17924099568.27,3102146767.13,8.53,15.1321,28.3228,0.001574,0.002278,0.4862,358356.16,605087.5,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-25T17:00:00+00:00,1.514788,17966435725.99,2905903297.89,4.75,33.0501,29.7706,0.001273,0.001143,0.5873,317503.63,410298.29,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-25T18:00:00+00:00,6.320424,17932286094.67,3160464913.84,1.66,66.7515,39.2743,0.002241,0.001895,0.4876,532416.53,743045.45,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-25T19:00:00+00:00,3.77341,17967654486.57,2840208797.22,11.32,58.4465,33.6247,0.001452,0.000567,0.6751,283892.87,636640.25,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-25T20:00:00+00:00,9.319186,17970250099.33,2866734845.22,6.45,49.6342,42.311,0.002153,0.004413,0.3356,371287.96,784939.41,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-25T21:00:00+00:00,1.0,17981838754.49,2773200577.19,4.19,26.2978,12.8604,0.001819,0.002364,0.5951,623973.75,210655.67,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-25T22:00:00+00:00,7.979953,17977084331.15,3075674947.88,1.73,56.8443,37.5711,0.002169,0.002372,0.3633,593727.85,793865.71,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-25T23:00:00+00:00,4.165355,17945708351.3,2870885392.88,0.0,52.8364,33.2513,0.000323,0.003648,0.4268,547826.82,704432.82,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-26T00:00:00+00:00,6.00044,17937724354.17,2828672195.25,1.42,53.7635,22.7136,0.0022,0.00388,0.5463,356182.97,223806.66,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-26T01:00:00+00:00,3.041474,17963120804.59,3158863589.34,2.27,44.8775,15.3228,0.001294,0.003292,0.4498,358366.16,425614.88,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-26T02:00:00+00:00,8.412403,17919705125.2,3108757561.44,3.17,49.3498,19.7783,0.002659,0.000962,0.5456,635400.13,578789.74,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-26T03:00:00+00:00,3.126301,17966727225.39,2972366256.29,1.52,41.2736,30.1099,0.001204,0.001554,0.4166,455191.72,943614.67,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-26T04:00:00+00:00,5.008508,17936901822.14,2948662208.74,3.53,17.3364,33.6551,0.003415,0.003064,0.5185,335029.83,578223.67,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-26T05:00:00+00:00,8.159401,17968173268.67,2967069835.02,4.16,55.532,24.0735,0.002726,0.004251,0.7174,410829.61,708255.28,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-26T06:00:00+00:00,6.837309,17975768144.54,3098987977.3,4.98,29.0214,44.3613,0.002532,0.001961,0.9525,438344.72,555637.94,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-26T07:00:00+00:00,1.0,17952906185.13,3001998609.71,2.11,48.4523,15.213,0.003073,0.003082,0.3811,426328.14,748495.87,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-26T08:00:00+00:00,5.09743,17940247068.55,3111610203.99,6.64,46.8669,29.6837,0.003243,0.0001,0.4143,518297.71,530132.93,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-26T09:00:00+00:00,9.793812,17968335119.48,2893944781.2,3.18,46.8814,32.9429,0.003182,0.003146,0.4826,555947.11,1292194.38,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-26T10:00:00+00:00,9.02566,17948112554.85,2867314684.67,5.28,73.3353,41.6478,0.001725,0.003375,0.418,615890.46,1247887.58,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-26T11:00:00+00:00,5.321556,17965104507.95,2955127927.82,1.04,58.4055,18.2566,0.002223,0.003271,0.432,656877.99,814935.55,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-26T12:00:00+00:00,9.620393,17951700425.25,3023912734.53,4.2,70.6606,35.8841,0.000847,0.002865,0.4153,487419.67,821656.56,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-26T13:00:00+00:00,8.287413,17918973277.15,2778379040.3,10.42,56.5543,26.3125,0.002291,0.001973,0.6684,467531.43,825681.95,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-26T14:00:00+00:00,8.94125,17952408954.47,3019248659.56,1.71,73.6807,39.4847,0.001742,0.004589,0.4587,518512.37,946694.55,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-26T15:00:00+00:00,10.61811,17940381486.71,3152654518.92,9.26,43.8277,41.3614,0.003165,0.002332,0.9583,726326.51,1098003.78,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-26T16:00:00+00:00,11.454956,17975596419.37,2997408713.33,8.81,99.7414,29.3978,0.001982,0.002188,0.213,637342.1,1186401.37,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-26T17:00:00+00:00,7.438126,17948602748.9,2993117703.22,6.15,61.7724,32.785,0.00269,0.00335,0.7002,804181.04,913249.68,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-26T18:00:00+00:00,7.505482,17926536000.56,2805673739.52,10.62,62.0031,18.3049,0.002002,0.004024,0.7231,662606.37,948864.49,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-26T19:00:00+00:00,2.747597,17932877234.8,3127550547.11,3.38,45.3426,16.0535,0.002589,0.006066,0.564,506378.56,683225.78,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-26T20:00:00+00:00,5.652125,17931628121.76,3226149951.62,7.57,48.5109,19.9244,0.003727,0.002404,0.4336,351835.06,596263.44,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-26T21:00:00+00:00,8.843739,17931507109.59,3296072726.95,5.65,36.8981,30.8964,0.002235,0.001747,0.2238,542808.26,849954.17,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-26T22:00:00+00:00,6.404032,17965997811.77,3136641469.62,6.21,14.171,15.265,0.001693,0.003936,0.8506,451518.23,508978.27,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-26T23:00:00+00:00,7.754422,17964363974.2,2948429273.96,7.46,26.962,28.6,0.003225,0.002202,0.3841,429099.22,417078.03,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-27T00:00:00+00:00,4.473164,17905203938.77,2893124875.56,5.79,53.4619,25.7522,0.003062,0.002822,0.4493,652455.99,545131.26,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-27T01:00:00+00:00,5.313308,17943135764.15,3109399566.59,3.03,74.4901,24.5535,0.002159,0.004051,0.8933,473464.14,728487.94,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-27T02:00:00+00:00,7.687775,17930253643.13,3135507089.43,2.62,47.6994,34.1088,0.002468,0.003578,0.2164,321313.77,566725.63,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-27T03:00:00+00:00,4.760434,17963028298.58,3090456934.84,6.02,34.433,24.5348,0.000402,0.003746,0.6721,512834.14,597960.49,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-27T04:00:00+00:00,1.986965,17951816712.87,2867626816.89,1.37,36.0964,17.4289,0.00124,0.004001,0.3974,550727.45,779554.33,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-27T05:00:00+00:00,6.821071,17963549496.31,3007513362.15,0.0,30.7992,17.7934,0.002489,0.003825,0.6248,395465.43,847493.39,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-27T06:00:00+00:00,6.106034,17962801230.9,3167928107.03,2.22,34.145,6.3092,0.00226,0.002252,0.45,603782.11,994189.53,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-27T07:00:00+00:00,7.942299,17919311489.67,2970200895.31,5.75,39.6968,12.4417,0.003028,0.001793,0.6897,483766.09,431374.19,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-27T08:00:00+00:00,8.615869,17938498278.83,3215072514.74,4.43,82.1819,24.1306,0.002454,0.003782,0.3112,317459.26,851690.86,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-27T09:00:00+00:00,9.311398,17957005692.32,2777831918.16,4.96,75.176,34.1253,0.002875,0.004053,1.1146,747141.35,1097012.59,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-27T10:00:00+00:00,8.231795,17962853888.14,3152588867.92,6.23,84.2237,50.7697,0.001642,0.003431,0.7806,649404.73,708186.6,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-27T11:00:00+00:00,6.121639,17954054798.22,2894964398.08,5.27,53.7251,23.9235,0.001976,0.001468,0.9982,449844.21,1058081.46,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-27T12:00:00+00:00,8.921334,17952600989.88,2863842572.28,11.49,55.6534,40.1557,0.000421,0.004393,0.5139,655068.09,1168536.82,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-27T13:00:00+00:00,7.215159,17956216221.61,2904703598.81,6.68,75.2193,14.6257,0.00252,0.000288,0.3636,614599.55,951325.96,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-27T14:00:00+00:00,8.975634,17925738502.06,3054708733.43,6.37,36.0672,32.6006,0.002014,0.002098,0.8981,426279.6,1031899.31,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-27T15:00:00+00:00,10.000753,17959763132.76,3037951015.98,4.27,47.96,29.8007,0.002157,0.003832,0.6644,530568.5,566676.03,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-27T16:00:00+00:00,9.014956,17947647433.48,2727017409.87,6.28,55.3444,26.2821,0.001361,0.00297,0.416,714720.48,1150465.01,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-27T17:00:00+00:00,8.45403,17958572751.32,2982719696.36,9.3,90.0585,35.1658,0.002217,0.002473,0.2486,575035.87,1262232.49,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-27T18:00:00+00:00,12.009456,17914475623.79,3138509796.06,11.01,57.1328,39.1914,0.000895,0.003695,0.4485,716473.26,994685.58,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-27T19:00:00+00:00,3.992391,17936661932.43,3042855338.84,1.04,33.9713,35.3852,0.001492,0.004097,0.6826,387714.01,801534.4,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-27T20:00:00+00:00,4.321685,17934769905.26,3266854585.56,9.03,41.4713,20.6065,0.001753,0.002904,0.3005,430389.84,626697.74,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-27T21:00:00+00:00,6.875767,17959323557.32,2976947274.62,0.0,55.8525,23.4355,0.001547,0.002641,0.3,495900.02,345122.88,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-27T22:00:00+00:00,5.359982,17944821313.35,3013243633.58,7.76,22.0538,46.4828,0.001481,0.000641,0.6401,545123.29,850837.1,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-27T23:00:00+00:00,3.720909,17918436472.69,2962462679.58,5.79,43.5372,13.5071,0.002357,0.002871,0.294,496978.3,489119.02,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-28T00:00:00+00:00,5.371198,17930042765.02,3037262477.42,5.63,24.3098,23.9212,0.001211,0.002782,0.7128,583543.19,1082692.38,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-28T01:00:00+00:00,7.379921,17947432209.79,3109834234.26,9.18,43.0925,19.8956,0.001567,0.003289,0.8035,431841.54,868811.57,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-28T02:00:00+00:00,10.351609,17963437712.44,3075275747.88,11.31,45.4045,28.6907,0.001629,0.003346,0.6986,470708.66,807428.6,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-28T03:00:00+00:00,4.356212,17962492121.57,2921066386.89,8.96,32.5084,0.0,0.00161,0.003321,0.0682,336329.58,668789.85,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-28T04:00:00+00:00,3.471947,17950728870.27,3089105728.82,1.16,50.4078,28.9852,0.001684,0.00486,0.7465,377484.52,664206.31,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-28T05:00:00+00:00,7.221542,17945121864.57,3042395492.44,9.29,51.5733,36.0586,0.002802,0.001956,0.678,445489.68,660584.88,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-28T06:00:00+00:00,3.759722,18000095143.87,3116401528.35,1.47,42.885,21.8728,0.003096,0.002296,0.816,446721.92,839256.6,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-28T07:00:00+00:00,1.553274,17916601534.12,3088022770.46,5.25,45.4292,30.4342,0.001777,0.002906,0.5028,399881.12,509302.64,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-28T08:00:00+00:00,5.19595,17939546325.73,2752934944.98,4.04,62.064,22.5198,0.002038,0.00361,0.3503,479097.81,441847.71,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-28T09:00:00+00:00,8.794718,17927789861.62,2899979726.21,4.56,52.22,48.3426,0.002316,0.002366,0.8214,652657.88,932701.03,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-28T10:00:00+00:00,7.008717,17930377517.11,2825007329.69,6.94,69.6408,29.8854,0.002428,0.003561,0.7086,743851.77,1054194.11,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-28T11:00:00+00:00,9.825835,17940748107.4,2773260251.76,8.48,58.9772,46.9756,0.000883,0.00418,0.5066,631791.51,1046589.91,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-28T12:00:00+00:00,12.060789,17967578763.53,3236834464.35,5.41,51.9037,51.3863,0.002975,0.002719,0.8859,659033.69,1137043.19,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-28T13:00:00+00:00,5.864353,17929040203.75,3210612420.39,14.0,51.5677,28.2194,0.001084,0.002935,0.4974,689533.2,860681.47,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-28T14:00:00+00:00,9.690386,17934619843.35,3000849425.34,11.35,71.0049,42.2702,0.000837,0.001811,0.7838,588893.4,952815.45,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-28T15:00:00+00:00,8.240516,17958040175.81,3232907967.5,14.75,62.7524,45.397,0.001739,0.003777,0.8721,630615.27,1234262.42,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-28T16:00:00+00:00,9.475409,17965237374.88,2940788500.69,8.04,52.5407,31.7039,0.002137,0.00165,0.5816,563733.92,870891.11,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-28T17:00:00+00:00,8.032311,17914214189.88,2942232362.65,6.86,46.0466,32.5761,0.001613,0.003077,1.0925,624592.7,953377.14,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-28T18:00:00+00:00,8.407482,17918347074.33,2726625959.8,9.1,47.9036,18.3935,0.001516,0.002488,0.6029,497049.48,939848.24,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-28T19:00:00+00:00,8.371277,17905380084.27,2766653285.32,6.4,16.7988,33.0332,0.000925,0.004597,0.4512,464490.2,569041.64,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-28T20:00:00+00:00,10.355499,17913334564.11,3122691701.6,5.15,16.6664,31.7494,0.002895,0.001893,0.4715,531983.76,636668.3,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-28T21:00:00+00:00,4.053786,17940958126.74,2923181600.32,5.31,16.8058,30.0967,0.002497,0.002342,0.4841,340879.56,602824.78,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-28T22:00:00+00:00,5.803306,17925463588.31,2900045633.69,4.52,24.2409,31.3878,0.002645,0.003855,0.5738,539302.49,1187065.43,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-28T23:00:00+00:00,10.8623,17913143021.85,3050066970.68,9.51,40.1234,26.5157,0.0024,0.00465,0.767,392007.33,1148023.23,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-29T00:00:00+00:00,4.243031,17928688951.27,2756597615.06,3.7,70.0975,35.8982,0.001271,0.00286,0.7934,566266.7,692313.37,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-29T01:00:00+00:00,7.181115,17930244134.81,2976777339.0,0.53,38.5762,34.4145,0.00256,0.004137,0.5124,515403.96,1033004.09,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-29T02:00:00+00:00,3.994157,17947929873.29,2961595580.61,4.54,57.7703,31.9108,0.002083,0.004078,0.2726,363172.55,802277.63,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-29T03:00:00+00:00,8.789021,17959466556.4,3346012618.03,1.28,49.4555,29.5059,0.003216,0.001838,0.4542,671368.96,762994.36,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-05-29T04:00:00+00:00,8.043516,17950808275.08,3115789907.37,7.32,31.0912,21.7417,0.002706,0.00466,0.8242,332047.03,652054.42,3600
