account_id,region,instance_id,timestamp,cpu_avg,cpu_max,network_in_avg,network_out_avg,disk_read_ops_avg,disk_write_ops_avg,disk_read_bytes_avg,disk_write_bytes_avg,status_check_failed_max,memory_used_percent_avg,period_seconds
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-08T00:00:00+00:00,4.71,8.83,0.0,1745619.59,22.41,7.13,55218.94,34243.68,0,52.31,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-08T01:00:00+00:00,8.14,15.8,462595.61,3957153.12,8.71,12.58,199266.89,4918.44,0,38.64,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-08T02:00:00+00:00,10.56,14.46,2221719.64,4840893.59,17.21,6.01,187724.01,41222.97,0,46.14,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-08T03:00:00+00:00,6.74,11.76,799106.37,3263700.89,2.48,0.26,74972.82,112516.49,0,50.82,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-08T04:00:00+00:00,12.86,21.67,2300841.1,1826066.62,20.66,1.97,253805.51,89266.85,0,45.9,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-08T05:00:00+00:00,8.47,12.59,1286852.68,997703.6,3.14,11.32,20528.9,228285.03,0,55.3,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-08T06:00:00+00:00,12.51,21.2,1498897.45,4038219.0,19.6,17.96,163863.3,206216.92,0,43.85,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-08T07:00:00+00:00,12.59,20.1,0.0,0.0,24.4,7.29,77731.56,95982.87,0,68.29,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-08T08:00:00+00:00,13.54,20.35,804480.06,2386763.26,8.35,1.0,153175.79,48180.18,0,43.83,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-08T09:00:00+00:00,6.84,12.99,475846.82,1516886.51,0.0,7.5,339206.88,131998.49,0,43.62,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-08T10:00:00+00:00,16.53,20.33,2081551.48,3111228.29,48.28,15.58,320557.04,149050.8,0,44.48,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-08T11:00:00+00:00,15.69,18.91,1207167.15,4972241.21,25.0,18.74,228340.89,113615.15,0,52.15,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-08T12:00:00+00:00,2.56,5.97,0.0,0.0,0.0,5.45,0.0,0.0,0,54.62,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-08T13:00:00+00:00,8.07,17.75,437124.99,5084836.85,19.57,18.37,50441.91,109594.18,0,53.38,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-08T14:00:00+00:00,16.32,21.33,2718166.81,0.0,31.37,21.1,386755.11,99634.53,0,44.73,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-08T15:00:00+00:00,3.55,9.11,1858199.15,3549875.26,10.3,19.92,19916.05,107359.67,0,34.46,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-08T16:00:00+00:00,8.07,11.68,1579558.71,1779677.53,17.06,21.99,208287.5,19449.58,0,24.9,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-08T17:00:00+00:00,15.37,20.89,3240321.37,5379265.07,25.06,14.68,189735.71,331876.6,0,37.35,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-08T18:00:00+00:00,13.32,19.4,2100122.86,592428.17,10.72,7.12,258975.59,204449.72,0,47.51,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-08T19:00:00+00:00,14.17,27.62,154742.29,683254.37,32.87,0.0,235181.74,68869.06,0,46.24,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-08T20:00:00+00:00,11.0,16.0,2540717.57,5860297.9,30.98,8.1,96828.37,125648.72,0,60.8,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-08T21:00:00+00:00,13.35,20.27,2997039.97,6105695.48,9.08,5.64,227255.42,231928.87,0,54.82,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-08T22:00:00+00:00,13.99,19.1,1505247.86,1072668.24,21.94,11.22,333507.84,184924.39,0,45.43,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-08T23:00:00+00:00,8.32,20.22,204260.07,3792029.17,12.48,0.0,275373.44,219054.18,0,54.64,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-09T00:00:00+00:00,16.43,19.55,2901771.43,5638757.78,34.46,20.06,0.0,256394.92,0,46.6,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-09T01:00:00+00:00,15.99,20.5,1094188.15,2978856.02,15.59,8.2,323537.15,110125.0,0,45.75,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-09T02:00:00+00:00,12.83,19.72,3493464.72,5113777.9,27.38,19.67,253328.41,196208.11,0,35.61,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-09T03:00:00+00:00,16.96,20.34,5329053.4,4139815.25,10.44,17.4,365497.64,99770.75,0,44.71,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-09T04:00:00+00:00,14.7,20.69,3546939.55,8254849.03,16.1,4.24,201249.07,259561.61,0,42.94,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-09T05:00:00+00:00,10.44,22.36,1444607.55,3282817.49,9.44,3.3,173637.79,112725.8,0,51.9,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-09T06:00:00+00:00,10.25,16.68,1828436.56,474239.18,16.13,5.1,157277.37,40526.91,0,36.91,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-09T07:00:00+00:00,20.56,27.63,4539363.11,7942731.2,32.66,35.53,418279.0,129610.68,0,39.65,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-09T08:00:00+00:00,55.04,59.19,8202253.39,16258297.1,80.56,57.47,921648.16,443003.71,0,59.22,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-09T09:00:00+00:00,38.51,41.75,4688212.18,10991513.94,72.79,60.13,651619.18,332385.93,0,46.65,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-09T10:00:00+00:00,52.01,59.17,9428388.79,14881996.29,72.66,40.36,708902.09,424300.71,0,36.34,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-09T11:00:00+00:00,42.35,45.84,6814440.71,11680338.64,71.28,32.3,765607.55,369113.86,0,39.29,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-09T12:00:00+00:00,54.47,60.59,9170114.5,15331027.56,93.35,56.09,767476.03,554849.54,0,37.68,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-09T13:00:00+00:00,44.3,49.89,10343527.11,13765733.06,81.68,41.04,719806.95,648725.45,0,39.91,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-09T14:00:00+00:00,62.73,69.35,10604790.19,16691705.75,95.66,68.93,933968.01,689368.99,0,48.44,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-09T15:00:00+00:00,46.45,51.39,8767846.92,9568857.83,65.33,51.1,856465.08,475340.38,0,52.36,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-09T16:00:00+00:00,58.14,61.5,8911266.37,18353738.93,105.17,54.54,925972.71,629470.16,0,37.0,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-09T17:00:00+00:00,46.65,50.72,5753681.03,10625948.45,80.29,55.07,764384.7,524304.42,0,33.15,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-09T18:00:00+00:00,50.24,53.55,9135950.75,12883590.17,81.26,55.47,783594.1,429787.11,0,48.72,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-09T19:00:00+00:00,22.09,34.3,3383414.6,9143920.58,56.58,21.36,478563.96,282909.26,0,41.07,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-09T20:00:00+00:00,10.69,21.5,2285933.24,3976966.17,5.96,9.55,59555.46,69994.62,0,41.51,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-09T21:00:00+00:00,12.5,21.81,3799061.58,4323149.18,29.79,17.37,302438.07,159923.74,0,48.72,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-09T22:00:00+00:00,12.8,20.24,1868729.99,3648803.54,25.03,16.44,111898.85,144095.82,0,36.83,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-09T23:00:00+00:00,18.9,30.9,3727691.48,6767912.71,20.62,23.21,203456.26,285195.53,0,36.47,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-10T00:00:00+00:00,18.77,30.17,4186184.04,4297372.65,21.39,15.35,325405.5,181508.24,0,36.77,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-10T01:00:00+00:00,21.54,33.96,1929521.36,4126742.42,38.41,21.58,314044.28,146904.53,0,37.02,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-10T02:00:00+00:00,7.87,18.65,123477.17,2483080.9,10.39,11.18,60499.09,85746.06,0,45.68,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-10T03:00:00+00:00,23.9,27.65,4838267.73,6698069.39,47.54,26.98,471925.99,307245.76,0,48.4,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-10T04:00:00+00:00,20.21,23.89,2792235.82,2280933.29,37.94,25.75,164442.44,152997.82,0,51.01,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-10T05:00:00+00:00,15.28,22.84,2438540.68,4843271.12,14.66,18.09,120782.63,49059.48,0,40.97,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-10T06:00:00+00:00,15.26,22.21,3420816.38,4706834.71,35.88,8.13,397762.11,279153.63,0,52.29,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-10T07:00:00+00:00,17.48,22.14,1540174.06,3464020.04,28.09,9.24,434819.94,214828.15,0,59.26,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-10T08:00:00+00:00,36.83,46.36,5687679.81,12550398.32,76.46,47.64,721172.97,402970.8,0,44.92,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-10T09:00:00+00:00,50.18,55.11,8805247.56,15678997.54,94.75,41.49,944364.1,556947.02,0,42.24,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-10T10:00:00+00:00,59.44,70.08,11476438.17,13234825.03,96.97,59.9,1140914.53,659007.02,0,43.21,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-10T11:00:00+00:00,53.71,60.45,10632185.06,17235713.18,101.99,47.6,824878.32,457840.14,0,48.39,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-10T12:00:00+00:00,52.77,59.47,9041445.15,15886103.35,81.79,41.19,811910.28,597132.0,0,59.97,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-10T13:00:00+00:00,46.66,54.64,6424312.73,15611436.35,83.4,53.3,590495.58,506987.0,0,60.1,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-10T14:00:00+00:00,47.64,51.68,7267351.15,12980735.32,67.72,51.64,909958.71,446010.44,0,48.47,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-10T15:00:00+00:00,51.56,59.36,9057978.51,15570130.94,91.65,58.87,895962.83,546104.98,0,50.93,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-10T16:00:00+00:00,52.0,59.21,6904031.19,14150514.47,79.17,67.84,791436.86,584913.84,0,39.68,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-10T17:00:00+00:00,39.42,48.25,6899822.28,9805654.75,73.56,49.75,501933.53,481619.44,0,37.31,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-10T18:00:00+00:00,36.79,46.64,4186472.84,9001698.98,61.93,33.82,434102.69,211343.37,0,45.08,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-10T19:00:00+00:00,16.24,28.58,2668548.67,4961530.52,26.86,9.99,254242.7,229480.5,0,52.02,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-10T20:00:00+00:00,22.91,28.2,4145087.59,9113734.39,31.03,34.33,284438.77,207818.24,0,30.31,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-10T21:00:00+00:00,21.63,29.32,3322184.74,5324699.33,33.9,13.25,364250.46,341900.69,0,40.99,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-10T22:00:00+00:00,16.11,21.09,2963264.25,3534320.42,31.03,15.55,127923.85,17175.67,0,27.9,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-10T23:00:00+00:00,19.15,25.8,2944760.74,3799001.37,23.57,36.77,239359.97,83321.59,0,37.84,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-11T00:00:00+00:00,12.13,16.56,1291372.79,2058720.45,13.14,11.4,273521.49,186834.98,0,56.26,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-11T01:00:00+00:00,9.8,17.39,1629991.11,459060.19,9.44,15.28,270341.28,153441.67,0,47.56,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-11T02:00:00+00:00,15.11,23.81,3179889.08,5798628.15,34.69,12.49,315207.36,120718.78,0,49.76,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-11T03:00:00+00:00,22.77,28.74,4188910.67,8847490.13,29.3,34.34,392570.84,238741.06,0,41.39,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-11T04:00:00+00:00,22.36,27.38,3357491.35,6662675.69,33.9,8.72,354857.8,111042.94,0,46.9,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-11T05:00:00+00:00,11.79,18.75,1325090.64,3103154.27,10.87,16.74,331147.46,133295.65,0,49.28,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-11T06:00:00+00:00,13.76,23.29,1775653.96,524558.76,13.72,18.69,190639.51,145024.64,0,43.09,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-11T07:00:00+00:00,20.47,31.09,2442333.03,7322722.54,36.08,10.68,390590.95,352578.2,0,39.1,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-11T08:00:00+00:00,35.15,38.74,6018522.03,13320967.62,49.24,42.86,615900.53,530226.48,0,46.4,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-11T09:00:00+00:00,54.77,60.22,10064014.09,15727839.73,76.53,58.95,962719.78,488526.08,0,47.32,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-11T10:00:00+00:00,50.04,56.47,9299503.0,14745505.06,74.54,38.32,928119.57,532793.23,0,48.95,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-11T11:00:00+00:00,35.14,47.16,5294498.69,11020528.93,58.44,32.37,434774.91,297606.57,0,48.74,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-11T12:00:00+00:00,55.62,62.07,10016787.13,14964313.05,99.03,59.73,879850.06,576375.95,0,48.69,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-11T13:00:00+00:00,60.04,66.21,8840281.47,18583979.37,87.2,68.31,909748.51,550028.67,0,44.37,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-11T14:00:00+00:00,40.24,51.61,7375886.07,10707480.05,67.21,39.75,668898.86,363837.81,0,52.65,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-11T15:00:00+00:00,36.46,46.25,6343743.83,5673333.28,63.96,23.74,737706.14,438205.43,0,61.78,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-11T16:00:00+00:00,38.26,43.97,5858985.86,10973752.02,45.45,38.22,536222.46,341562.42,0,56.06,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-11T17:00:00+00:00,53.84,60.02,8708881.2,14260340.76,74.01,43.97,910005.1,448815.37,0,50.52,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-11T18:00:00+00:00,45.62,51.65,8054102.21,13520973.47,67.23,41.42,741511.27,481878.37,0,47.47,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-11T19:00:00+00:00,18.54,22.22,1693336.0,7618399.54,40.7,7.52,326851.42,289445.77,0,42.57,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-11T20:00:00+00:00,20.55,24.89,5568044.91,6779716.25,35.27,19.21,337775.52,160343.48,0,36.09,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-11T21:00:00+00:00,14.29,21.3,2708193.39,4148738.79,45.02,27.75,146913.26,199253.47,0,35.5,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-11T22:00:00+00:00,8.13,14.17,1978888.89,1259083.86,2.76,2.63,41123.4,114294.01,0,54.62,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-11T23:00:00+00:00,20.15,26.01,3257184.98,8941173.42,31.8,28.71,263827.48,199888.58,0,38.13,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-12T00:00:00+00:00,16.2,22.98,2120838.11,3985530.65,38.89,6.53,22481.81,109723.39,0,49.88,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-12T01:00:00+00:00,10.22,13.58,1336658.4,0.0,13.63,16.18,142544.05,0.0,0,58.81,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-12T02:00:00+00:00,16.86,24.04,3231728.47,4031223.33,9.94,26.24,164341.94,246369.18,0,53.89,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-12T03:00:00+00:00,8.82,13.78,2389626.51,1156643.47,15.64,4.8,225568.21,37407.31,0,39.23,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-12T04:00:00+00:00,9.68,18.0,1255522.19,679355.21,0.0,7.52,79249.14,15951.83,0,38.81,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-12T05:00:00+00:00,9.2,13.73,2418930.08,1346503.6,4.69,17.64,144522.41,78028.99,0,49.17,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-12T06:00:00+00:00,15.35,26.2,1718853.39,7818219.11,15.18,15.9,430027.41,208443.43,0,47.32,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-12T07:00:00+00:00,11.88,16.43,2317125.29,5713135.02,20.98,7.31,188336.93,160452.67,0,47.69,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-12T08:00:00+00:00,39.04,47.42,6244828.16,10901395.46,58.3,33.42,700403.87,289086.44,0,35.69,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-12T09:00:00+00:00,54.61,59.69,8029163.29,15003933.33,90.28,51.07,901203.46,431627.61,0,28.45,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-12T10:00:00+00:00,49.29,53.55,8984593.98,14167113.67,97.0,58.73,827346.5,505557.37,0,46.8,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-12T11:00:00+00:00,55.36,61.29,7569127.12,17861777.25,87.99,54.37,908327.73,539850.16,0,64.16,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-12T12:00:00+00:00,45.4,48.5,6718281.81,12690355.56,67.46,49.41,652371.12,407025.03,0,36.96,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-12T13:00:00+00:00,33.71,48.93,5296261.22,5917343.52,73.52,30.84,632691.82,361828.34,0,36.5,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-12T14:00:00+00:00,53.93,60.3,9854707.54,13068426.44,95.72,49.09,999921.63,617700.03,0,34.01,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-12T15:00:00+00:00,39.24,46.38,5411754.01,11109155.75,72.79,39.78,740163.18,415857.16,0,57.53,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-12T16:00:00+00:00,44.93,57.53,7191738.62,9607334.51,61.01,32.49,701524.67,469610.39,0,48.82,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-12T17:00:00+00:00,55.55,64.2,8515738.72,15198953.88,94.67,66.59,897039.32,616910.02,0,43.86,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-12T18:00:00+00:00,51.11,54.22,7542326.44,14182680.05,91.62,51.97,575548.75,496971.91,0,50.43,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-12T19:00:00+00:00,20.33,26.39,3068587.51,5833668.25,24.67,27.62,465264.35,115291.98,0,43.52,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-12T20:00:00+00:00,20.5,31.56,4583698.82,0.0,40.31,13.65,387660.83,224749.07,0,46.07,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-12T21:00:00+00:00,12.52,18.51,3017220.4,3350083.19,15.17,11.1,182191.27,97531.65,0,48.54,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-12T22:00:00+00:00,22.6,26.72,1930516.57,6576785.51,28.36,22.38,361419.3,280222.5,0,50.33,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-12T23:00:00+00:00,24.55,31.17,5457330.36,9333467.72,44.29,28.22,504238.65,220237.01,0,40.95,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-13T00:00:00+00:00,16.46,21.81,2021127.46,2317690.09,17.6,11.34,212642.03,173182.21,0,38.79,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-13T01:00:00+00:00,24.84,34.09,3078971.92,6025696.09,28.69,26.4,439300.26,262317.08,0,36.6,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-13T02:00:00+00:00,19.78,24.76,2428583.52,2706785.5,32.24,18.8,201042.81,173138.52,0,41.12,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-13T03:00:00+00:00,12.86,17.23,2232891.08,5939772.92,23.41,19.3,81980.17,140745.01,0,42.02,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-13T04:00:00+00:00,16.27,27.15,1779815.99,2916059.7,30.53,15.23,176811.43,192561.19,0,41.04,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-13T05:00:00+00:00,6.5,10.97,1240252.4,2071954.1,17.82,4.54,153097.52,59443.19,0,50.87,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-13T06:00:00+00:00,3.0,12.27,0.0,0.0,3.39,0.0,86907.35,69379.64,0,41.66,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-13T07:00:00+00:00,8.95,23.7,1639280.01,1870756.6,0.0,13.82,0.0,80502.63,0,51.14,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-13T08:00:00+00:00,49.6,54.97,8435163.13,14243755.49,76.22,40.55,905496.62,644136.45,0,56.96,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-13T09:00:00+00:00,58.01,64.18,11468994.27,13392246.82,85.4,57.61,926663.58,551936.54,0,52.54,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-13T10:00:00+00:00,40.45,51.65,5511039.38,9577848.36,92.75,43.41,608462.14,425614.4,0,50.64,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-13T11:00:00+00:00,58.24,65.57,9052845.57,13750286.34,88.76,58.58,864292.68,605651.79,0,50.06,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-13T12:00:00+00:00,42.96,48.51,6940694.7,11126744.66,80.65,50.8,635157.61,484934.82,0,56.0,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-13T13:00:00+00:00,49.64,52.91,6869715.16,12411136.24,67.79,58.76,800958.38,489485.89,0,40.06,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-13T14:00:00+00:00,53.7,59.21,9883589.41,10815552.29,102.69,52.7,972735.0,326154.32,0,48.28,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-13T15:00:00+00:00,46.23,49.73,7108895.23,9503436.1,64.41,46.44,901640.79,550848.61,0,46.84,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-13T16:00:00+00:00,64.5,70.91,11344642.77,14535067.93,110.06,54.6,1283164.85,577720.97,0,40.15,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-13T17:00:00+00:00,45.04,51.39,7509697.0,12095330.85,82.26,32.9,825481.05,461172.21,0,39.38,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-13T18:00:00+00:00,48.91,65.03,9526471.29,15460152.14,68.46,42.86,950528.1,542257.58,0,48.11,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-13T19:00:00+00:00,16.87,25.19,2247027.98,6493439.31,34.68,19.14,216372.35,247838.05,0,37.27,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-13T20:00:00+00:00,11.37,18.73,1925186.43,3457238.62,19.92,0.79,231654.74,192048.12,0,44.35,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-13T21:00:00+00:00,13.94,22.61,391636.92,2620909.5,39.47,13.28,205028.38,196201.22,0,49.89,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-13T22:00:00+00:00,24.35,28.33,4965010.96,5303274.93,21.03,23.41,295602.88,337190.94,0,33.66,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-13T23:00:00+00:00,18.0,23.12,2499041.14,1239832.08,14.93,11.94,158986.54,173963.48,0,38.9,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-14T00:00:00+00:00,4.31,15.27,661909.93,0.0,7.44,3.69,51502.23,94883.3,0,33.21,3600
SYNTHETIC-001,us-east-1,i-62c9b73536b4afb64,2025-06-14T01:00:00+00:00,11.57,15.56,1120355.72,3164381.48,23.77,0.37,253816.92,254805.65,0,44.48,3600
